event_id_MM252,start_time,end_time,duration_seconds,max_concentration,mean_concentration,num_measurements,date,sensor,event_id_MM261,event_id_MM262,event_id_MM263,event_id_MM264,event_id_MM256,event_id_MM211,event_id_CM861
,2014-04-23 06:49:14,2014-04-23 06:49:31,17.0,0.7,0.7,8,2014-04-23,MM256,,,,,909.0,,
,2014-04-23 07:02:18,2014-04-23 07:03:43,85.0,0.7,0.7,82,2014-04-23,MM256,,,,,910.0,,
,2014-04-23 08:16:44,2014-04-23 08:18:31,107.0,2.2,1.786046511627907,86,2014-04-23,MM256,,,,,911.0,,
,2014-04-23 09:02:50,2014-04-23 09:04:49,119.0,0.8,0.7133333333333333,30,2014-04-23,MM256,,,,,912.0,,
,2014-04-23 20:34:19,2014-04-23 20:34:48,29.0,0.7,0.7,30,2014-04-23,MM256,,,,,913.0,,
,2014-04-23 21:57:35,2014-04-23 21:57:38,3.0,0.7,0.7,4,2014-04-23,MM256,,,,,914.0,,
,2014-04-23 22:19:19,2014-04-23 22:20:26,67.0,0.7,0.7,68,2014-04-23,MM256,,,,,915.0,,
,2014-04-23 22:25:27,2014-04-23 22:27:34,127.0,0.7,0.7,90,2014-04-23,MM256,,,,,916.0,,
,2014-04-23 23:23:09,2014-04-23 23:23:48,39.0,0.7,0.7,40,2014-04-23,MM256,,,,,917.0,,
,2014-04-24 03:25:10,2014-04-24 03:25:49,39.0,0.7,0.7,28,2014-04-24,MM256,,,,,918.0,,
,2014-04-24 03:50:28,2014-04-24 03:51:17,49.0,0.8,0.7352941176470589,34,2014-04-24,MM256,,,,,919.0,,
,2014-04-24 04:11:22,2014-04-24 04:11:27,5.0,0.7,0.6999999999999998,6,2014-04-24,MM256,,,,,920.0,,
,2014-04-24 04:14:26,2014-04-24 04:16:17,111.0,0.7,0.7,22,2014-04-24,MM256,,,,,921.0,,
,2014-04-24 04:37:49,2014-04-24 04:41:42,233.0,0.8,0.7060240963855421,166,2014-04-24,MM256,,,,,922.0,,
,2014-04-24 05:02:13,2014-04-24 05:03:30,77.0,0.8,0.7060606060606059,66,2014-04-24,MM256,,,,,923.0,,
,2014-04-24 05:31:48,2014-04-24 05:31:49,1.0,0.7,0.7,2,2014-04-24,MM256,,,,,924.0,,
,2014-04-24 05:50:26,2014-04-24 05:54:33,247.0,0.9,0.7971014492753623,138,2014-04-24,MM256,,,,,925.0,,
,2014-04-24 06:16:22,2014-04-24 06:18:31,129.0,0.9,0.7536585365853659,82,2014-04-24,MM256,,,,,926.0,,
,2014-04-24 06:46:38,2014-04-24 06:49:13,155.0,0.7,0.7,52,2014-04-24,MM256,,,,,927.0,,
,2014-04-24 06:55:46,2014-04-24 07:00:43,297.0,0.7,0.7,236,2014-04-24,MM256,,,,,928.0,,
,2014-04-24 19:23:01,2014-04-24 19:23:08,7.0,0.7,0.7,8,2014-04-24,MM256,,,,,929.0,,
,2014-04-24 20:33:07,2014-04-24 20:33:10,3.0,0.7,0.7,4,2014-04-24,MM256,,,,,930.0,,
,2014-04-24 20:53:53,2014-04-24 20:55:28,95.0,0.7,0.6999999999999998,96,2014-04-24,MM256,,,,,931.0,,
,2014-04-24 22:13:29,2014-04-24 22:14:04,35.0,0.7,0.7,22,2014-04-24,MM256,,,,,932.0,,
,2014-04-24 22:18:27,2014-04-24 22:33:02,875.0,0.8,0.7037558685446008,852,2014-04-24,MM256,,,,,933.0,,
,2014-04-24 22:58:11,2014-04-24 22:59:24,73.0,0.9,0.7615384615384616,52,2014-04-24,MM256,,,,,934.0,,
,2014-04-24 23:18:35,2014-04-24 23:23:38,303.0,0.8,0.723,300,2014-04-24,MM256,,,,,935.0,,
,2014-04-24 23:25:46,2014-04-24 23:29:29,223.0,0.7,0.7,171,2014-04-24,MM256,,,,,936.0,,
,2014-04-24 23:35:48,2014-04-24 23:35:53,5.0,0.7,0.6999999999999998,6,2014-04-24,MM256,,,,,937.0,,
,2014-04-24 23:54:49,2014-04-25 00:36:24,2495.0,0.9,0.7252092050209205,1912,2014-04-24,MM256,,,,,938.0,,
,2014-04-25 02:29:35,2014-04-25 02:29:48,13.0,0.7,0.7,14,2014-04-25,MM256,,,,,939.0,,
,2014-04-25 03:29:53,2014-04-25 03:32:06,133.0,0.7,0.7,88,2014-04-25,MM256,,,,,940.0,,
,2014-04-25 03:41:31,2014-04-25 03:47:26,355.0,0.8,0.7086705202312138,346,2014-04-25,MM256,,,,,941.0,,
,2014-04-25 04:02:07,2014-04-25 04:07:20,313.0,0.9,0.7504347826086957,230,2014-04-25,MM256,,,,,942.0,,
,2014-04-25 04:27:53,2014-04-25 04:31:38,225.0,1.0,0.8469026548672567,226,2014-04-25,MM256,,,,,943.0,,
,2014-04-25 04:47:03,2014-04-25 04:47:04,1.0,0.7,0.7,2,2014-04-25,MM256,,,,,944.0,,
,2014-04-25 04:57:47,2014-04-25 05:02:04,257.0,0.8,0.7140495867768595,242,2014-04-25,MM256,,,,,945.0,,
,2014-04-25 05:07:17,2014-04-25 05:25:00,1063.0,0.8,0.7243664717348928,1026,2014-04-25,MM256,,,,,946.0,,
,2014-04-25 05:37:13,2014-04-25 05:37:33,20.0,0.7,0.7,21,2014-04-25,MM256,,,,,947.0,,
,2014-04-25 06:00:33,2014-04-25 06:06:26,353.0,1.2,0.8734104046242774,346,2014-04-25,MM256,,,,,948.0,,
,2014-04-25 06:14:37,2014-04-25 06:15:26,49.0,0.7,0.7,46,2014-04-25,MM256,,,,,949.0,,
,2014-04-25 06:26:33,2014-04-25 06:27:18,45.0,0.8,0.7521739130434782,46,2014-04-25,MM256,,,,,950.0,,
,2014-04-25 06:30:31,2014-04-25 06:32:12,101.0,0.8,0.7784313725490196,102,2014-04-25,MM256,,,,,951.0,,
,2014-04-25 06:35:11,2014-04-25 06:39:02,231.0,1.0,0.7935483870967741,186,2014-04-25,MM256,,,,,952.0,,
,2014-04-25 10:28:25,2014-04-25 10:30:08,103.0,0.8,0.7411764705882353,34,2014-04-25,MM256,,,,,953.0,,
,2014-04-25 11:33:58,2014-04-25 11:36:15,137.0,0.7,0.7,80,2014-04-25,MM256,,,,,954.0,,
,2014-04-25 11:48:37,2014-04-25 11:50:58,141.0,0.8,0.716,100,2014-04-25,MM256,,,,,955.0,,
,2014-04-25 12:18:33,2014-04-25 12:18:42,9.0,0.7,0.7,10,2014-04-25,MM256,,,,,956.0,,
,2014-04-25 12:46:07,2014-04-25 12:46:58,51.0,0.7,0.7,8,2014-04-25,MM256,,,,,957.0,,
,2014-04-25 20:33:56,2014-04-25 20:33:57,1.0,0.7,0.7,2,2014-04-25,MM256,,,,,958.0,,
,2014-04-25 20:36:00,2014-04-25 20:38:29,149.0,0.7,0.7,150,2014-04-25,MM256,,,,,959.0,,
,2014-04-25 20:48:12,2014-04-25 20:48:27,15.0,0.7,0.7,16,2014-04-25,MM256,,,,,960.0,,
,2014-04-26 00:19:00,2014-04-26 00:22:13,193.0,0.7,0.7,68,2014-04-26,MM256,,,,,961.0,,
,2014-04-26 00:31:28,2014-04-26 00:31:49,21.0,0.7,0.7,22,2014-04-26,MM256,,,,,962.0,,
,2014-04-26 01:01:08,2014-04-26 01:01:35,27.0,0.7,0.7,20,2014-04-26,MM256,,,,,963.0,,
,2014-04-26 01:04:14,2014-04-26 01:05:33,79.0,0.7,0.7,20,2014-04-26,MM256,,,,,964.0,,
,2014-04-26 01:43:59,2014-04-26 01:44:30,31.0,0.7,0.7,32,2014-04-26,MM256,,,,,965.0,,
,2014-04-26 01:46:37,2014-04-26 01:50:53,256.0,0.7,0.7,81,2014-04-26,MM256,,,,,966.0,,
,2014-04-26 03:51:34,2014-04-26 03:51:49,15.0,0.7,0.7,16,2014-04-26,MM256,,,,,967.0,,
,2014-04-26 04:47:19,2014-04-26 04:51:26,247.0,0.8,0.7132352941176471,136,2014-04-26,MM256,,,,,968.0,,
,2014-04-26 04:59:25,2014-04-26 04:59:30,5.0,0.8,0.7666666666666666,6,2014-04-26,MM256,,,,,969.0,,
,2014-04-26 05:57:23,2014-04-26 05:57:28,5.0,0.7,0.6999999999999998,6,2014-04-26,MM256,,,,,970.0,,
,2014-04-26 06:35:13,2014-04-26 06:35:14,1.0,0.7,0.7,2,2014-04-26,MM256,,,,,971.0,,
,2014-04-26 06:50:37,2014-04-26 06:50:46,9.0,0.7,0.7,10,2014-04-26,MM256,,,,,972.0,,
,2014-04-26 07:28:53,2014-04-26 07:32:32,219.0,0.8,0.7163636363636363,220,2014-04-26,MM256,,,,,973.0,,
,2014-04-26 07:36:01,2014-04-26 07:39:06,185.0,0.8,0.7386363636363636,88,2014-04-26,MM256,,,,,974.0,,
,2014-04-26 07:45:39,2014-04-26 07:47:00,81.0,1.0,0.8439024390243903,82,2014-04-26,MM256,,,,,975.0,,
,2014-04-26 08:40:53,2014-04-26 08:40:56,3.0,0.7,0.7,4,2014-04-26,MM256,,,,,976.0,,
,2014-04-26 08:51:57,2014-04-26 08:52:00,3.0,0.7,0.7,4,2014-04-26,MM256,,,,,977.0,,
,2014-04-26 08:58:07,2014-04-26 08:58:10,3.0,0.7,0.7,4,2014-04-26,MM256,,,,,978.0,,
,2014-04-26 09:01:17,2014-04-26 09:01:18,1.0,0.7,0.7,2,2014-04-26,MM256,,,,,979.0,,
,2014-04-26 09:17:35,2014-04-26 09:18:08,33.0,0.7,0.6999999999999998,6,2014-04-26,MM256,,,,,980.0,,
,2014-04-26 13:07:55,2014-04-26 13:20:40,765.0,1.5,0.8687002652519894,754,2014-04-26,MM256,,,,,981.0,,
,2014-04-28 08:07:52,2014-04-28 08:11:30,218.0,30.0,6.839716312056737,141,2014-04-28,MM256,,,,,982.0,,
,2014-05-06 08:26:17,2014-05-06 08:26:46,29.0,0.7,0.7,28,2014-05-06,MM256,,,,,983.0,,
,2014-05-06 08:38:27,2014-05-06 08:47:20,533.0,2.2,1.0628571428571427,210,2014-05-06,MM256,,,,,984.0,,
,2014-05-06 08:50:13,2014-05-06 08:52:38,145.0,0.7,0.7,140,2014-05-06,MM256,,,,,985.0,,
,2014-05-06 19:26:16,2014-05-06 19:26:25,9.0,0.7,0.7,10,2014-05-06,MM256,,,,,986.0,,
,2014-05-07 07:04:34,2014-05-07 07:04:55,21.0,0.7,0.7,18,2014-05-07,MM256,,,,,987.0,,
,2014-05-08 08:46:06,2014-05-08 08:49:26,200.0,2.2,1.6514285714285715,140,2014-05-08,MM256,,,,,988.0,,
,2014-05-09 05:30:36,2014-05-09 05:30:37,1.0,0.7,0.7,2,2014-05-09,MM256,,,,,989.0,,
,2014-05-09 11:42:17,2014-05-09 11:42:24,7.0,0.7,0.7,8,2014-05-09,MM256,,,,,990.0,,
,2014-05-09 12:00:07,2014-05-09 12:01:12,65.0,0.7,0.7,62,2014-05-09,MM256,,,,,991.0,,
,2014-05-09 21:41:32,2014-05-09 21:41:43,11.0,0.7,0.6999999999999998,12,2014-05-09,MM256,,,,,992.0,,
,2014-05-09 21:45:08,2014-05-09 21:45:15,7.0,0.7,0.7,8,2014-05-09,MM256,,,,,993.0,,
,2014-05-09 23:37:54,2014-05-09 23:39:13,79.0,0.7,0.6999999999999998,48,2014-05-09,MM256,,,,,994.0,,
,2014-05-10 03:40:18,2014-05-10 03:40:37,19.0,0.7,0.7,20,2014-05-10,MM256,,,,,995.0,,
,2014-05-10 04:03:12,2014-05-10 04:04:23,71.0,0.7,0.7,72,2014-05-10,MM256,,,,,996.0,,
,2014-05-10 06:03:30,2014-05-10 06:03:59,29.0,0.7,0.7,30,2014-05-10,MM256,,,,,997.0,,
,2014-05-10 06:08:46,2014-05-10 06:09:21,35.0,0.7,0.7,36,2014-05-10,MM256,,,,,998.0,,
,2014-05-10 06:14:28,2014-05-10 06:14:55,27.0,0.7,0.7,28,2014-05-10,MM256,,,,,999.0,,
,2014-05-10 06:21:48,2014-05-10 06:22:15,27.0,0.7,0.7,28,2014-05-10,MM256,,,,,1000.0,,
,2014-05-11 02:10:05,2014-05-11 02:20:50,645.0,0.8,0.7024193548387097,496,2014-05-11,MM256,,,,,1001.0,,
,2014-05-11 02:23:07,2014-05-11 02:23:30,23.0,0.7,0.7,20,2014-05-11,MM256,,,,,1002.0,,
,2014-05-11 02:26:31,2014-05-11 02:26:32,1.0,0.7,0.7,2,2014-05-11,MM256,,,,,1003.0,,
,2014-05-11 02:29:55,2014-05-11 02:30:46,51.0,0.7,0.7,26,2014-05-11,MM256,,,,,1004.0,,
,2014-05-11 02:33:01,2014-05-11 03:03:58,1857.0,0.8,0.7027072758037224,1182,2014-05-11,MM256,,,,,1005.0,,
,2014-05-11 03:06:29,2014-05-11 03:12:22,353.0,0.8,0.718103448275862,232,2014-05-11,MM256,,,,,1006.0,,
,2014-05-11 03:19:37,2014-05-11 03:48:10,1713.0,0.8,0.7025396825396825,1260,2014-05-11,MM256,,,,,1007.0,,
,2014-05-13 05:21:32,2014-05-13 05:22:33,61.0,0.7,0.7,28,2014-05-13,MM256,,,,,1008.0,,
,2014-05-13 05:41:54,2014-05-13 05:42:03,9.0,0.7,0.6999999999999998,6,2014-05-13,MM256,,,,,1009.0,,
,2014-05-13 06:21:22,2014-05-13 06:21:55,33.0,0.7,0.7,30,2014-05-13,MM256,,,,,1010.0,,
,2014-05-13 09:44:53,2014-05-13 09:45:30,37.0,2.3,2.073684210526316,38,2014-05-13,MM256,,,,,1011.0,,
,2014-05-14 03:07:44,2014-05-14 03:12:04,260.0,0.7,0.7,171,2014-05-14,MM256,,,,,1012.0,,
,2014-05-14 03:25:23,2014-05-14 03:29:14,231.0,0.8,0.7066666666666667,210,2014-05-14,MM256,,,,,1013.0,,
,2014-05-14 05:05:17,2014-05-14 05:05:42,25.0,0.7,0.7,26,2014-05-14,MM256,,,,,1014.0,,
,2014-05-14 05:14:25,2014-05-14 05:15:24,59.0,0.7,0.6999999999999998,48,2014-05-14,MM256,,,,,1015.0,,
,2014-05-14 05:23:13,2014-05-14 05:24:04,51.0,0.7,0.7,52,2014-05-14,MM256,,,,,1016.0,,
,2014-05-14 06:35:09,2014-05-14 06:47:54,765.0,0.8,0.70062893081761,636,2014-05-14,MM256,,,,,1017.0,,
,2014-05-15 00:22:33,2014-05-15 00:22:40,7.0,0.7,0.7,8,2014-05-15,MM256,,,,,1018.0,,
,2014-05-15 02:25:57,2014-05-15 02:26:26,29.0,0.7,0.7,30,2014-05-15,MM256,,,,,1019.0,,
,2014-05-15 03:06:05,2014-05-15 03:22:32,987.0,0.8,0.7072815533980582,824,2014-05-15,MM256,,,,,1020.0,,
,2014-05-15 03:41:53,2014-05-15 03:42:38,45.0,0.7,0.7,46,2014-05-15,MM256,,,,,1021.0,,
,2014-05-15 03:46:33,2014-05-15 03:52:22,349.0,0.8,0.7255033557046979,298,2014-05-15,MM256,,,,,1022.0,,
,2014-05-15 04:06:15,2014-05-15 04:06:22,7.0,0.7,0.7,8,2014-05-15,MM256,,,,,1023.0,,
,2014-05-15 04:08:25,2014-05-15 04:11:14,169.0,0.7,0.7,72,2014-05-15,MM256,,,,,1024.0,,
,2014-05-15 04:32:11,2014-05-15 05:01:48,1777.0,0.9,0.7736413043478261,1472,2014-05-15,MM256,,,,,1025.0,,
,2014-05-15 05:05:25,2014-05-15 05:40:24,2099.0,0.9,0.7269779507133592,1542,2014-05-15,MM256,,,,,1026.0,,
,2014-05-15 06:02:07,2014-05-15 06:07:12,305.0,0.9,0.7577319587628866,194,2014-05-15,MM256,,,,,1027.0,,
,2014-05-15 06:10:15,2014-05-15 06:21:58,703.0,0.9,0.7635220125786164,636,2014-05-15,MM256,,,,,1028.0,,
,2014-05-15 09:05:11,2014-05-15 09:05:16,5.0,0.7,0.6999999999999998,6,2014-05-15,MM256,,,,,1029.0,,
,2014-05-15 09:07:41,2014-05-15 09:09:08,87.0,0.7,0.7,26,2014-05-15,MM256,,,,,1030.0,,
,2014-05-15 09:17:27,2014-05-15 09:21:24,237.0,0.7,0.7,70,2014-05-15,MM256,,,,,1031.0,,
,2014-05-15 09:23:37,2014-05-15 09:23:48,11.0,0.7,0.6999999999999998,12,2014-05-15,MM256,,,,,1032.0,,
,2014-05-15 21:48:25,2014-05-15 21:51:08,163.0,0.7,0.7,88,2014-05-15,MM256,,,,,1033.0,,
,2014-05-15 22:43:59,2014-05-15 22:44:32,33.0,0.7,0.7,34,2014-05-15,MM256,,,,,1034.0,,
,2014-05-15 22:50:31,2014-05-15 22:53:44,193.0,0.7,0.7,176,2014-05-15,MM256,,,,,1035.0,,
,2014-05-15 23:01:51,2014-05-15 23:02:36,45.0,0.7,0.7,46,2014-05-15,MM256,,,,,1036.0,,
,2014-05-15 23:28:13,2014-05-15 23:38:36,623.0,0.7,0.7,452,2014-05-15,MM256,,,,,1037.0,,
,2014-05-15 23:57:31,2014-05-16 00:05:34,483.0,0.8,0.7099173553719007,484,2014-05-15,MM256,,,,,1038.0,,
,2014-05-16 00:09:27,2014-05-16 00:14:00,273.0,0.7,0.7,198,2014-05-16,MM256,,,,,1039.0,,
,2014-05-16 01:42:30,2014-05-16 02:14:33,1923.0,0.9,0.710377358490566,1696,2014-05-16,MM256,,,,,1040.0,,
,2014-05-16 02:26:56,2014-05-16 02:27:17,21.0,0.7,0.7,22,2014-05-16,MM256,,,,,1041.0,,
,2014-05-16 02:39:28,2014-05-16 02:41:03,95.0,0.7,0.7,94,2014-05-16,MM256,,,,,1042.0,,
,2014-05-16 02:53:28,2014-05-16 02:55:53,145.0,0.8,0.740983606557377,122,2014-05-16,MM256,,,,,1043.0,,
,2014-05-16 03:00:16,2014-05-16 03:00:25,9.0,0.7,0.7,10,2014-05-16,MM256,,,,,1044.0,,
,2014-05-16 03:16:26,2014-05-16 03:21:21,295.0,0.8,0.7052631578947368,152,2014-05-16,MM256,,,,,1045.0,,
,2014-05-16 04:08:39,2014-05-16 04:12:30,231.0,0.9,0.7974137931034483,232,2014-05-16,MM256,,,,,1046.0,,
,2014-05-16 04:17:21,2014-05-16 04:23:49,388.0,0.9,0.7436619718309859,355,2014-05-16,MM256,,,,,1047.0,,
,2014-05-16 04:35:30,2014-05-16 04:43:25,475.0,0.8,0.7132183908045977,348,2014-05-16,MM256,,,,,1048.0,,
,2014-05-16 04:59:04,2014-05-16 05:09:41,637.0,0.8,0.7323024054982817,582,2014-05-16,MM256,,,,,1049.0,,
,2014-05-16 05:17:02,2014-05-16 05:17:23,21.0,0.7,0.7,22,2014-05-16,MM256,,,,,1050.0,,
,2014-05-16 05:24:14,2014-05-16 05:31:13,419.0,1.0,0.8300000000000001,420,2014-05-16,MM256,,,,,1051.0,,
,2014-05-16 21:49:35,2014-05-16 21:50:00,25.0,0.7,0.7,26,2014-05-16,MM256,,,,,1052.0,,
,2014-05-16 23:26:53,2014-05-16 23:27:44,51.0,0.8,0.7076923076923076,52,2014-05-16,MM256,,,,,1053.0,,
,2014-05-16 23:30:37,2014-05-16 23:41:38,661.0,0.8,0.7323333333333333,600,2014-05-16,MM256,,,,,1054.0,,
,2014-05-16 23:55:39,2014-05-17 00:12:42,1023.0,0.8,0.7267326732673266,808,2014-05-16,MM256,,,,,1055.0,,
,2014-05-17 00:14:43,2014-05-17 00:25:04,621.0,0.8,0.7518939393939394,528,2014-05-17,MM256,,,,,1056.0,,
,2014-05-17 02:30:45,2014-05-17 02:31:36,51.0,0.7,0.7,52,2014-05-17,MM256,,,,,1057.0,,
,2014-05-17 02:59:55,2014-05-17 03:00:42,47.0,1.0,0.8250000000000001,48,2014-05-17,MM256,,,,,1058.0,,
,2014-05-17 03:15:21,2014-05-17 03:16:22,61.0,0.9,0.7741935483870968,62,2014-05-17,MM256,,,,,1059.0,,
,2014-05-17 03:19:31,2014-05-17 03:19:54,23.0,0.7,0.6999999999999998,12,2014-05-17,MM256,,,,,1060.0,,
,2014-05-17 03:35:35,2014-05-17 03:36:02,27.0,0.7,0.7,28,2014-05-17,MM256,,,,,1061.0,,
,2014-05-17 03:43:55,2014-05-17 03:57:13,798.0,1.0,0.7963015647226175,703,2014-05-17,MM256,,,,,1062.0,,
,2014-05-17 04:02:23,2014-05-17 04:06:08,225.0,0.8,0.7136363636363636,176,2014-05-17,MM256,,,,,1063.0,,
,2014-05-17 04:10:59,2014-05-17 04:15:00,241.0,0.9,0.7900826446280993,242,2014-05-17,MM256,,,,,1064.0,,
,2014-05-17 04:25:33,2014-05-17 04:30:36,303.0,1.0,0.7828358208955224,268,2014-05-17,MM256,,,,,1065.0,,
,2014-05-17 04:38:01,2014-05-17 04:38:14,13.0,0.7,0.7,14,2014-05-17,MM256,,,,,1066.0,,
,2014-05-17 04:42:01,2014-05-17 04:42:30,29.0,0.7,0.7,30,2014-05-17,MM256,,,,,1067.0,,
,2014-05-17 04:51:38,2014-05-17 04:55:18,220.0,0.8,0.7180995475113122,221,2014-05-17,MM256,,,,,1068.0,,
,2014-05-17 05:11:07,2014-05-17 05:23:56,769.0,0.9,0.77437106918239,636,2014-05-17,MM256,,,,,1069.0,,
,2014-05-17 05:26:09,2014-05-17 05:26:12,3.0,0.7,0.7,4,2014-05-17,MM256,,,,,1070.0,,
,2014-05-17 05:35:17,2014-05-17 05:37:16,119.0,0.8,0.7339285714285715,112,2014-05-17,MM256,,,,,1071.0,,
,2014-05-17 06:06:23,2014-05-17 06:10:28,245.0,0.9,0.784,200,2014-05-17,MM256,,,,,1072.0,,
,2014-05-17 06:14:23,2014-05-17 06:19:04,281.0,0.8,0.7407407407407407,270,2014-05-17,MM256,,,,,1073.0,,
,2014-05-17 06:48:45,2014-05-17 06:53:24,279.0,0.9,0.7785714285714286,280,2014-05-17,MM256,,,,,1074.0,,
,2014-05-19 08:17:10,2014-05-19 08:17:21,11.0,0.7,0.7,10,2014-05-19,MM256,,,,,1075.0,,
,2014-05-19 09:24:52,2014-05-19 09:25:25,33.0,0.8,0.7470588235294118,34,2014-05-19,MM256,,,,,1076.0,,
,2014-05-19 09:49:10,2014-05-19 09:53:23,253.0,1.1,0.8128205128205128,156,2014-05-19,MM256,,,,,1077.0,,
,2014-05-19 09:56:08,2014-05-19 09:56:13,5.0,0.7,0.6999999999999998,6,2014-05-19,MM256,,,,,1078.0,,
,2014-05-19 15:01:38,2014-05-19 15:02:37,59.0,0.7,0.7,60,2014-05-19,MM256,,,,,1079.0,,
,2014-05-19 15:19:12,2014-05-19 15:22:27,195.0,0.9,0.7724489795918368,196,2014-05-19,MM256,,,,,1080.0,,
,2014-05-19 15:24:42,2014-05-19 15:26:21,99.0,0.8,0.75,100,2014-05-19,MM256,,,,,1081.0,,
,2014-05-19 21:29:46,2014-05-19 21:29:47,1.0,0.7,0.7,2,2014-05-19,MM256,,,,,1082.0,,
,2014-05-20 01:29:18,2014-05-20 01:29:19,1.0,0.7,0.7,2,2014-05-20,MM256,,,,,1083.0,,
,2014-05-20 02:11:02,2014-05-20 02:11:03,1.0,0.7,0.7,2,2014-05-20,MM256,,,,,1084.0,,
,2014-05-20 02:13:52,2014-05-20 02:14:01,9.0,0.7,0.7,8,2014-05-20,MM256,,,,,1085.0,,
,2014-05-20 04:09:16,2014-05-20 04:12:07,171.0,0.7,0.7,102,2014-05-20,MM256,,,,,1086.0,,
,2014-05-20 08:41:02,2014-05-20 08:43:05,123.0,2.2,1.8304347826086957,92,2014-05-20,MM256,,,,,1087.0,,
,2014-05-20 11:20:22,2014-05-20 11:22:53,151.0,0.7,0.7,100,2014-05-20,MM256,,,,,1088.0,,
,2014-05-20 11:53:32,2014-05-20 11:56:43,191.0,0.7,0.7,186,2014-05-20,MM256,,,,,1089.0,,
,2014-05-20 12:12:32,2014-05-20 12:16:43,251.0,0.7,0.7,190,2014-05-20,MM256,,,,,1090.0,,
,2014-05-20 12:32:04,2014-05-20 12:32:21,17.0,0.7,0.7,18,2014-05-20,MM256,,,,,1091.0,,
,2014-05-20 12:35:36,2014-05-20 12:35:39,3.0,0.7,0.7,4,2014-05-20,MM256,,,,,1092.0,,
,2014-05-20 12:48:46,2014-05-20 12:48:51,5.0,0.7,0.6999999999999998,6,2014-05-20,MM256,,,,,1093.0,,
,2014-05-20 13:16:50,2014-05-20 13:17:29,39.0,0.7,0.7,40,2014-05-20,MM256,,,,,1094.0,,
,2014-05-20 13:27:40,2014-05-20 13:27:53,13.0,0.7,0.7,14,2014-05-20,MM256,,,,,1095.0,,
,2014-05-20 13:41:44,2014-05-20 13:56:17,873.0,1.1,0.8381215469613259,724,2014-05-20,MM256,,,,,1096.0,,
,2014-05-20 14:05:04,2014-05-20 14:16:17,673.0,0.8,0.7033195020746889,482,2014-05-20,MM256,,,,,1097.0,,
,2014-05-20 14:25:58,2014-05-20 14:25:59,1.0,0.7,0.7,2,2014-05-20,MM256,,,,,1098.0,,
,2014-05-20 14:31:00,2014-05-20 14:50:57,1197.0,0.8,0.7437346437346437,814,2014-05-20,MM256,,,,,1099.0,,
,2014-05-20 17:31:55,2014-05-20 17:31:58,3.0,0.7,0.7,4,2014-05-20,MM256,,,,,1100.0,,
,2014-05-20 18:06:11,2014-05-20 18:06:32,21.0,0.7,0.7,22,2014-05-20,MM256,,,,,1101.0,,
,2014-05-20 18:33:57,2014-05-20 18:37:36,219.0,0.7,0.7,124,2014-05-20,MM256,,,,,1102.0,,
,2014-05-20 18:40:01,2014-05-20 18:45:40,339.0,0.8,0.7088235294117647,340,2014-05-20,MM256,,,,,1103.0,,
,2014-05-20 18:49:01,2014-05-20 18:49:08,7.0,0.7,0.7,8,2014-05-20,MM256,,,,,1104.0,,
,2014-05-20 20:01:37,2014-05-20 20:03:16,99.0,0.7,0.7,100,2014-05-20,MM256,,,,,1105.0,,
,2014-05-20 20:06:21,2014-05-20 20:07:04,43.0,0.7,0.7,36,2014-05-20,MM256,,,,,1106.0,,
,2014-05-20 20:40:05,2014-05-20 20:40:30,25.0,0.7,0.6999999999999998,24,2014-05-20,MM256,,,,,1107.0,,
,2014-05-20 21:33:18,2014-05-20 21:36:23,185.0,0.8,0.7146067415730336,178,2014-05-20,MM256,,,,,1108.0,,
,2014-05-20 21:43:20,2014-05-20 21:45:07,107.0,0.7,0.7,102,2014-05-20,MM256,,,,,1109.0,,
,2014-05-20 21:50:14,2014-05-20 21:50:17,3.0,0.7,0.7,4,2014-05-20,MM256,,,,,1110.0,,
,2014-05-20 23:37:20,2014-05-20 23:37:47,27.0,0.7,0.7,20,2014-05-20,MM256,,,,,1111.0,,
,2014-05-20 23:56:30,2014-05-21 00:11:29,899.0,0.9,0.7803418803418802,702,2014-05-20,MM256,,,,,1112.0,,
,2014-05-21 00:13:52,2014-05-21 00:17:11,199.0,0.7,0.7,156,2014-05-21,MM256,,,,,1113.0,,
,2014-05-21 00:19:34,2014-05-21 00:22:21,167.0,0.7,0.7,100,2014-05-21,MM256,,,,,1114.0,,
,2014-05-21 00:26:16,2014-05-21 00:26:19,3.0,0.7,0.7,4,2014-05-21,MM256,,,,,1115.0,,
,2014-05-21 00:36:40,2014-05-21 00:36:41,1.0,0.7,0.7,2,2014-05-21,MM256,,,,,1116.0,,
,2014-05-21 00:39:24,2014-05-21 01:13:01,2017.0,0.9,0.731633714880333,1922,2014-05-21,MM256,,,,,1117.0,,
,2014-05-21 01:17:06,2014-05-21 01:17:07,1.0,0.7,0.7,2,2014-05-21,MM256,,,,,1118.0,,
,2014-05-21 01:24:18,2014-05-21 01:26:01,103.0,0.7,0.7,102,2014-05-21,MM256,,,,,1119.0,,
,2014-05-21 01:35:22,2014-05-21 01:55:41,1219.0,0.8,0.742832469775475,1158,2014-05-21,MM256,,,,,1120.0,,
,2014-05-21 02:04:14,2014-05-21 02:08:49,275.0,0.7,0.7,254,2014-05-21,MM256,,,,,1121.0,,
,2014-05-21 02:19:46,2014-05-21 03:05:33,2747.0,0.9,0.7536858974358974,2496,2014-05-21,MM256,,,,,1122.0,,
